SD_Sub_System,Discipline_Name,ITEM_Tag_NO,ITEM_Type_Code,ITEM_Description,ITEM_Status
FGS-04,INSTRUMENT,RHS-3001,Fire Fighting,Fire Fighting(RHS),
FGS-04,INSTRUMENT,RO-9002A,Fire Fighting,Fire Fighting(RO),
FGS-04,INSTRUMENT,RO-9003A,Fire Fighting,Fire Fighting(RO),
FGS-04,INSTRUMENT,RO-9006A,Fire Fighting,Fire Fighting(RO),
FGS-04,INSTRUMENT,RO-9008A,Fire Fighting,Fire Fighting(RO),
FGS-04,INSTRUMENT,RO-9009A,Fire Fighting,Fire Fighting(RO),
FGS-04,INSTRUMENT,RO-9018A,Fire Fighting,Fire Fighting(RO),
FGS-04,INSTRUMENT,RO-9020A,Fire Fighting,Fire Fighting(RO),
FGS-04,INSTRUMENT,RO-9030A,Fire Fighting,Fire Fighting(RO),
FGS-04,INSTRUMENT,SF2-0003,Fire Alarm,Fire Alarm(SF2),
FGS-04,INSTRUMENT,SF4-0005,Fire Alarm,Fire Alarm(SF4),
FGS-04,INSTRUMENT,TGD-0010(NA),CABLE,CABLE(NA),
FGS-04,INSTRUMENT,TGD-0010(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,DV-2001,Fire Fighting,Fire Fighting(DV),
FGS-05,INSTRUMENT,DV-2002,Fire Fighting,Fire Fighting(DV),
FGS-05,INSTRUMENT,DV-3002B,Fire Fighting,Fire Fighting(DV),
FGS-05,INSTRUMENT,DY-2001(DY),Fire Fighting,Fire Fighting(DY),
FGS-05,INSTRUMENT,DY-2001(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,DY-2002(DY),Fire Fighting,Fire Fighting(DY),
FGS-05,INSTRUMENT,DY-2002(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,DY-3002B(DY),Fire Fighting,Fire Fighting(DY),
FGS-05,INSTRUMENT,DY-3002B(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FGD-0001(FGD),Fire Alarm,Fire Alarm(FGD),
FGS-05,INSTRUMENT,FGD-0001(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FGD-0002(FGD),Fire Alarm,Fire Alarm(FGD),
FGS-05,INSTRUMENT,FGD-0002(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FGD-0003(FGD),Fire Alarm,Fire Alarm(FGD),
FGS-05,INSTRUMENT,FGD-0003(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FGD-0004(FGD),Fire Alarm,Fire Alarm(FGD),
FGS-05,INSTRUMENT,FGD-0004(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FGD-0005(FGD),Fire Alarm,Fire Alarm(FGD),
FGS-05,INSTRUMENT,FGD-0005(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FGD-0006(FGD),Fire Alarm,Fire Alarm(FGD),
FGS-05,INSTRUMENT,FGD-0006(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FGD-0007(FGD),Fire Alarm,Fire Alarm(FGD),
FGS-05,INSTRUMENT,FGD-0007(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FGD-0008(FGD),Fire Alarm,Fire Alarm(FGD),
FGS-05,INSTRUMENT,FGD-0008(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FGD-0009(FGD),Fire Alarm,Fire Alarm(FGD),
FGS-05,INSTRUMENT,FGD-0009(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FGD-0010(FGD),Fire Alarm,Fire Alarm(FGD),
FGS-05,INSTRUMENT,FGD-0010(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FLD-0016(FLD),Fire Alarm,Fire Alarm(FLD),
FGS-05,INSTRUMENT,FLD-0016(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FLD-0017(FLD),Fire Alarm,Fire Alarm(FLD),
FGS-05,INSTRUMENT,FLD-0017(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FLD-0018(FLD),Fire Alarm,Fire Alarm(FLD),
FGS-05,INSTRUMENT,FLD-0018(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FLD-0019(FLD),Fire Alarm,Fire Alarm(FLD),
FGS-05,INSTRUMENT,FLD-0019(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FLD-0020(FLD),Fire Alarm,Fire Alarm(FLD),
FGS-05,INSTRUMENT,FLD-0020(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,FS-0016(FS),Fire Alarm,Fire Alarm(FS),
FGS-05,INSTRUMENT,FS-0016(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,LHD-9003(LHD),Fire Fighting,Fire Fighting(LHD),
FGS-05,INSTRUMENT,LHD-9003(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,LHD-9004A(LHD),Fire Fighting,Fire Fighting(LHD),
FGS-05,INSTRUMENT,LHD-9004A(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,LHD-9004B(LHD),Fire Fighting,Fire Fighting(LHD),
FGS-05,INSTRUMENT,LHD-9004B(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,LHD-9005A(LHD),Fire Fighting,Fire Fighting(LHD),
FGS-05,INSTRUMENT,LHD-9005A(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,LHD-9005B(LHD),Fire Fighting,Fire Fighting(LHD),
FGS-05,INSTRUMENT,LHD-9005B(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,LHD-9022A(LHD),Fire Fighting,Fire Fighting(LHD),
FGS-05,INSTRUMENT,LHD-9022A(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,LHD-9022B(LHD),Fire Fighting,Fire Fighting(LHD),
FGS-05,INSTRUMENT,LHD-9022B(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,LHD-9023A(LHD),Fire Fighting,Fire Fighting(LHD),
FGS-05,INSTRUMENT,LHD-9023A(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,LHD-9023B(LHD),Fire Fighting,Fire Fighting(LHD),
FGS-05,INSTRUMENT,LHD-9023B(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,LHS-2003,Fire Fighting,Fire Fighting(LHS),
FGS-05,INSTRUMENT,LHS-3001,Fire Fighting,Fire Fighting(LHS),
FGS-05,INSTRUMENT,LHS-3003,Fire Fighting,Fire Fighting(LHS),
FGS-05,INSTRUMENT,LHS-5007,Fire Fighting,Fire Fighting(LHS),
FGS-05,INSTRUMENT,LHS-5009,Fire Fighting,Fire Fighting(LHS),
FGS-05,INSTRUMENT,LHS-5010,Fire Fighting,Fire Fighting(LHS),
FGS-05,INSTRUMENT,LHS-5011,Fire Fighting,Fire Fighting(LHS),
FGS-05,INSTRUMENT,MCP-0014(MCP),Fire Alarm,Fire Alarm(MCP),
FGS-05,INSTRUMENT,MCP-0014(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,MCP-0025(MCP),Fire Alarm,Fire Alarm(MCP),
FGS-05,INSTRUMENT,MCP-0025(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,MCP-0026(MCP),Fire Alarm,Fire Alarm(MCP),
FGS-05,INSTRUMENT,MCP-0026(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,MCP-0029(MCP),Fire Alarm,Fire Alarm(MCP),
FGS-05,INSTRUMENT,MCP-0029(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,MCP-0030(MCP),Fire Alarm,Fire Alarm(MCP),
FGS-05,INSTRUMENT,MCP-0030(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,MSR-0001,Fire Alarm,Fire Alarm(MSR),
FGS-05,INSTRUMENT,PI-9004,Fire Fighting,Fire Fighting(PI),
FGS-05,INSTRUMENT,PI-9004A,Fire Fighting,Fire Fighting(PI),
FGS-05,INSTRUMENT,PI-9004B,Fire Fighting,Fire Fighting(PI),
FGS-05,INSTRUMENT,PI-9005,Fire Fighting,Fire Fighting(PI),
FGS-05,INSTRUMENT,PI-9022,Fire Fighting,Fire Fighting(PI),
FGS-05,INSTRUMENT,PI-9023,Fire Fighting,Fire Fighting(PI),
FGS-05,INSTRUMENT,PSH-9004(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,PSH-9004(PSH),Fire Fighting,Fire Fighting(PSH),
FGS-05,INSTRUMENT,PSH-9005(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,PSH-9005(PSH),Fire Fighting,Fire Fighting(PSH),
FGS-05,INSTRUMENT,PSH-9022(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,PSH-9022(PSH),Fire Fighting,Fire Fighting(PSH),
FGS-05,INSTRUMENT,PSH-9023(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,PSH-9023(PSH),Fire Fighting,Fire Fighting(PSH),
FGS-05,INSTRUMENT,RHS-2003,Fire Fighting,Fire Fighting(RHS),
FGS-05,INSTRUMENT,RHS-5009,Fire Fighting,Fire Fighting(RHS),
FGS-05,INSTRUMENT,RHS-5011,Fire Fighting,Fire Fighting(RHS),
FGS-05,INSTRUMENT,RO-9004A,Fire Fighting,Fire Fighting(RO),
FGS-05,INSTRUMENT,RO-9005A,Fire Fighting,Fire Fighting(RO),
FGS-05,INSTRUMENT,RO-9022A,Fire Fighting,Fire Fighting(RO),
FGS-05,INSTRUMENT,RO-9023A,Fire Fighting,Fire Fighting(RO),
FGS-05,INSTRUMENT,SF4-0001,Fire Alarm,Fire Alarm(SF4),
FGS-05,INSTRUMENT,SF4-0002,Fire Alarm,Fire Alarm(SF4),
FGS-05,INSTRUMENT,SF4-0003,Fire Alarm,Fire Alarm(SF4),
FGS-05,INSTRUMENT,SF4-0004,Fire Alarm,Fire Alarm(SF4),
FGS-05,INSTRUMENT,TGD-0001(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0001(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,TGD-0002(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0002(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,TGD-0003(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0003(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,TGD-0004(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0004(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,TGD-0005(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0005(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,TGD-0006(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0006(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,TGD-0007(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0007(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,TGD-0008(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0008(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,TGD-0009(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0009(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,TGD-0016(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0016(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,TGD-0017(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0017(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,TGD-0018(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0018(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,TGD-0019(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0019(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-05,INSTRUMENT,TGD-0020(NA),CABLE,CABLE(NA),
FGS-05,INSTRUMENT,TGD-0020(TGD),Fire Alarm,Fire Alarm(TGD),
FGS-06,INSTRUMENT,FS-0001(FS),Fire Alarm,Fire Alarm(FS),
FGS-06,INSTRUMENT,FS-0001(NA),CABLE,CABLE(NA),
FGS-06,INSTRUMENT,FS-0010(FS),Fire Alarm,Fire Alarm(FS),
FGS-06,INSTRUMENT,FS-0010(NA),CABLE,CABLE(NA),
FGS-06,INSTRUMENT,FS-0011(FS),Fire Alarm,Fire Alarm(FS),
FGS-06,INSTRUMENT,FS-0011(NA),CABLE,CABLE(NA),
FGS-06,INSTRUMENT,FS-0012(FS),Fire Alarm,Fire Alarm(FS),
FGS-06,INSTRUMENT,FS-0012(NA),CABLE,CABLE(NA),
FGS-06,INSTRUMENT,FS-0013(FS),Fire Alarm,Fire Alarm(FS),
FGS-06,INSTRUMENT,FS-0013(NA),CABLE,CABLE(NA),
FGS-06,INSTRUMENT,FS-0014(FS),Fire Alarm,Fire Alarm(FS),
FGS-06,INSTRUMENT,FS-0014(NA),CABLE,CABLE(NA),
FGS-06,INSTRUMENT,FS-0015(FS),Fire Alarm,Fire Alarm(FS),
FGS-06,INSTRUMENT,FS-0015(NA),CABLE,CABLE(NA),
FGS-06,INSTRUMENT,LHS-2001,Fire Fighting,Fire Fighting(LHS),
FGS-06,INSTRUMENT,LHS-2002,Fire Fighting,Fire Fighting(LHS),
FGS-06,INSTRUMENT,LHS-3002A,Fire Fighting,Fire Fighting(LHS),
FGS-06,INSTRUMENT,LHS-3002B,Fire Fighting,Fire Fighting(LHS),
FGS-06,INSTRUMENT,MCP-0010(MCP),Fire Alarm,Fire Alarm(MCP),
FGS-06,INSTRUMENT,MCP-0010(NA),CABLE,CABLE(NA),
FGS-06,INSTRUMENT,MCP-0011(MCP),Fire Alarm,Fire Alarm(MCP),
FGS-06,INSTRUMENT,MCP-0011(NA),CABLE,CABLE(NA),
FGS-06,INSTRUMENT,MCP-0012(MCP),Fire Alarm,Fire Alarm(MCP),
FGS-06,INSTRUMENT,MCP-0012(NA),CABLE,CABLE(NA),
FGS-06,INSTRUMENT,MCP-0013(MCP),Fire Alarm,Fire Alarm(MCP),
FGS-06,INSTRUMENT,MCP-0013(NA),CABLE,CABLE(NA),
FGS-06,INSTRUMENT,MCP-0031(MCP),Fire Alarm,Fire Alarm(MCP),
FGS-06,INSTRUMENT,MCP-0031(NA),CABLE,CABLE(NA),
FGS-06,INSTRUMENT,RHS-3002A,Fire Fighting,Fire Fighting(RHS),
FGS-06,INSTRUMENT,SF3-0001,Fire Alarm,Fire Alarm(SF3),
FGS-07,INSTRUMENT,FCMCP-0006,CABLE,CABLE(NA),
FGS-07,INSTRUMENT,FCMCP-0007,CABLE,CABLE(NA),
FGS-07,INSTRUMENT,FCMCP-0008,CABLE,CABLE(NA),
FGS-07,INSTRUMENT,FCMCP-0009,CABLE,CABLE(NA),
FGS-07,INSTRUMENT,FCMCP-0024,CABLE,CABLE(NA),
FGS-07,INSTRUMENT,MCP-0006,Fire Alarm,Fire Alarm(MCP),
FGS-07,INSTRUMENT,MCP-0007,Fire Alarm,Fire Alarm(MCP),
FGS-07,INSTRUMENT,MCP-0008,Fire Alarm,Fire Alarm(MCP),
FGS-07,INSTRUMENT,MCP-0009,Fire Alarm,Fire Alarm(MCP),
FGS-07,INSTRUMENT,MCP-0024,Fire Alarm,Fire Alarm(MCP),
FGS-07,INSTRUMENT,PSH-001(NA),CABLE,CABLE(NA),
FGS-07,INSTRUMENT,PSH-001(PSH),Fire Fighting,Fire Fighting(PSH),
FGS-07,INSTRUMENT,PSH-002(NA),CABLE,CABLE(NA),
FGS-07,INSTRUMENT,PSH-002(PSH),Fire Fighting,Fire Fighting(PSH),
FGS-07,INSTRUMENT,PSH-003(NA),CABLE,CABLE(NA),
FGS-07,INSTRUMENT,PSH-003(PSH),Fire Fighting,Fire Fighting(PSH),
FGS-07,INSTRUMENT,PSH-004(NA),CABLE,CABLE(NA),
FGS-07,INSTRUMENT,PSH-004(PSH),Fire Fighting,Fire Fighting(PSH),
FGS-07,INSTRUMENT,PSH-005(NA),CABLE,CABLE(NA),
FGS-07,INSTRUMENT,PSH-005(PSH),Fire Fighting,Fire Fighting(PSH),
FGS-07,INSTRUMENT,PSH-101,Fire Fighting,Fire Fighting(PSH),
FGS-07,INSTRUMENT,PSH-102,Fire Fighting,Fire Fighting(PSH),
FGS-07,INSTRUMENT,PSH-103,Fire Fighting,Fire Fighting(PSH),
FGS-07,INSTRUMENT,PSH-104,Fire Fighting,Fire Fighting(PSH),
FGS-07,INSTRUMENT,PSH-105,Fire Fighting,Fire Fighting(PSH),
FGS-07,INSTRUMENT,SOV-001,Fire Fighting,Fire Fighting(SOV),
FGS-07,INSTRUMENT,SOV-002,Fire Fighting,Fire Fighting(SOV),
FGS-07,INSTRUMENT,SOV-003,Fire Fighting,Fire Fighting(SOV),
FGS-07,INSTRUMENT,SOV-004,Fire Fighting,Fire Fighting(SOV),
FGS-07,INSTRUMENT,SOV-101,Fire Fighting,Fire Fighting(SOV),
FGS-07,INSTRUMENT,SOV-102,Fire Fighting,Fire Fighting(SOV),
FGS-07,INSTRUMENT,SOV-103,Fire Fighting,Fire Fighting(SOV),
FGS-07,INSTRUMENT,SOV-104,Fire Fighting,Fire Fighting(SOV),
FGS-07,INSTRUMENT,SOV-105,Fire Fighting,Fire Fighting(SOV),
FGS-08,ELECTRICAL,ALS-0301,FGS Device,Alarm Sounder,
FGS-08,ELECTRICAL,ALS-0302,FGS Device,Alarm Sounder,
FGS-08,ELECTRICAL,AMI-0301,FGS Device,Auto / Manual / Inhibit Switch,
FGS-08,ELECTRICAL,AMI-0302,FGS Device,Auto / Manual / Inhibit Switch,
FGS-08,ELECTRICAL,AMI-0303,FGS Device,Auto / Manual / Inhibit Switch,
FGS-08,ELECTRICAL,AMI-0304,FGS Device,Auto / Manual / Inhibit Switch,
FGS-08,ELECTRICAL,AMI-0305,FGS Device,Auto / Manual / Inhibit Switch,
FGS-08,ELECTRICAL,EBL-0302,FGS Device,Evacuation Bell,
FGS-08,ELECTRICAL,EBL-0303,FGS Device,Evacuation Bell- EX,
FGS-08,ELECTRICAL,EBL-0304,FGS Device,Evacuation Bell,
FGS-08,ELECTRICAL,EBL-0305,FGS Device,Evacuation Bell,
FGS-08,ELECTRICAL,EBL-0306,FGS Device,Evacuation Bell,
FGS-08,ELECTRICAL,ECC-SS-FACP-01,Power Cable,Substation HVAC Control Panel,
FGS-08,ELECTRICAL,ECC-SS-FECP-01,Power Cable,Substation HVAC Control Panel,
FGS-08,ELECTRICAL,ECC-SS-FECP-01/1,Power Cable,Substation Fire Fighting Control Panel JB,
FGS-08,ELECTRICAL,ECC-SS-FECP-01/2,Power Cable,Substation Fire Fighting Control Panel JB,
FGS-08,ELECTRICAL,ECC-SS-FECP-01/3,Power Cable,Substation Fire Fighting Control Panel JB,
FGS-08,ELECTRICAL,ECC-SS-FECP-01/4,Power Cable,Substation Fire Fighting Control Panel JB,
FGS-08,ELECTRICAL,FLB-0301,FGS Device,Flushing Beacon,
FGS-08,ELECTRICAL,FLB-0302,FGS Device,Flushing Beacon,
FGS-08,ELECTRICAL,IEL-0301,FGS Device,Immediate Exit Light,
FGS-08,ELECTRICAL,IEL-0302,FGS Device,Immediate Exit Light,
FGS-08,ELECTRICAL,IEL-0303,FGS Device,Immediate Exit Light- EX,
FGS-08,ELECTRICAL,IEL-0304,FGS Device,Immediate Exit Light,
FGS-08,ELECTRICAL,IEL-0305,FGS Device,Immediate Exit Light,
FGS-08,ELECTRICAL,MCP-0321,FGS Device,Manual Call Point,
FGS-08,ELECTRICAL,MCP-0322,FGS Device,Manual Call Point,
FGS-08,ELECTRICAL,MCP-0324,FGS Device,Manual Call Point,
FGS-08,ELECTRICAL,MCP-0325,FGS Device,Manual Call Point- EX,
FGS-08,ELECTRICAL,MCP-0361,FGS Device,Manual Call Point,
FGS-08,ELECTRICAL,MCP-0362,FGS Device,Manual Call Point,
FGS-08,ELECTRICAL,NEL-0301,FGS Device,No Entry Light,
FGS-08,ELECTRICAL,NEL-0302,FGS Device,No Entry Light,
FGS-08,ELECTRICAL,NEL-0303,FGS Device,No Entry Light,
FGS-08,ELECTRICAL,NEL-0304,FGS Device,No Entry Light,
FGS-08,ELECTRICAL,NEL-0305,FGS Device,No Entry Light,
FGS-08,ELECTRICAL,NEL-0306,FGS Device,No Entry Light,
FGS-08,ELECTRICAL,NEL-0307,FGS Device,No Entry Light,
FGS-08,ELECTRICAL,SDR-0301,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0302,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0303,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0304,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0305,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0306,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0307,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0308,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0309,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0310,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0311,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0312,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0313,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0314,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0315,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0316,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0317,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0318,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0326,FGS Device,Optical Room Smoke Detector- EX,
FGS-08,ELECTRICAL,SDR-0327,FGS Device,Optical Room Smoke Detector- EX,
FGS-08,ELECTRICAL,SDR-0328,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0329,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0330,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0331,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0332,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0333,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0334,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0335,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0336,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0337,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0338,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0339,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0340,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0341,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0342,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0343,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0344,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0345,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0346,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0347,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0348,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0349,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0350,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0351,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0352,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0353,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0354,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0355,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0356,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0357,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0358,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0359,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SDR-0360,FGS Device,Optical Room Smoke Detector,
FGS-08,ELECTRICAL,SS-FACP-01,Panel,Fire Alarm Control Panel,
FGS-08,ELECTRICAL,SS-FAJB-01,FGS JB,Fire Alarm Junction Box,
FGS-08,ELECTRICAL,SS-FAJB-02,FGS JB,Fire Alarm Junction Box,
FGS-08,ELECTRICAL,SS-FECP-01,Panel,Fire Extinguishing Control Panel,
FGS-08,INSTRUMENT,FCFGD-0041,CABLE,CABLE(NA),
FGS-08,INSTRUMENT,FGD-0041,Fire Alarm,Fire Alarm(FGD),
FGS-09,ELECTRICAL,ALS-0101,F&G Device,Alarm Sounder,
FGS-09,ELECTRICAL,ALS-0102,F&G Device,Alarm Sounder,
FGS-09,ELECTRICAL,AMI-0101,F&G Device,Auto / Manual / Inhibit Switch,
FGS-09,ELECTRICAL,AMI-0102,F&G Device,Auto / Manual / Inhibit Switch,
FGS-09,ELECTRICAL,AMI-0103,F&G Device,Auto / Manual / Inhibit Switch,
FGS-09,ELECTRICAL,AMI-0104,F&G Device,Auto / Manual / Inhibit Switch,
FGS-09,ELECTRICAL,AMI-0105,F&G Device,Auto / Manual / Inhibit Switch,
FGS-09,ELECTRICAL,CR-FACP-01,Panel,Fire Alarm Control Panel,
FGS-09,ELECTRICAL,CR-FECP-01,Panel,Fire Extinguishing Control Panel,
FGS-09,ELECTRICAL,EBL-0101,F&G Device,Evacuation Bell,
FGS-09,ELECTRICAL,EBL-0102,F&G Device,Evacuation Bell,
FGS-09,ELECTRICAL,EBL-0103,F&G Device,Evacuation Bell,
FGS-09,ELECTRICAL,EBL-0104,F&G Device,Evacuation Bell,
FGS-09,ELECTRICAL,EBL-0105,F&G Device,Evacuation Bell,
FGS-09,ELECTRICAL,EBL-0106,F&G Device,Evacuation Bell,
FGS-09,ELECTRICAL,EBL-0107,F&G Device,Evacuation Bell,
FGS-09,ELECTRICAL,EBL-0108,F&G Device,Evacuation Bell- EX,
FGS-09,ELECTRICAL,EBL-0109,F&G Device,Evacuation Bell,
FGS-09,ELECTRICAL,ECC-CR-FACP-01,Power Cable,Control Building HVAC Control Panel,
FGS-09,ELECTRICAL,ECC-CR-FECP-01,Power Cable,Control Building HVAC Control Panel,
FGS-09,ELECTRICAL,ECC-CR-FECP-01/1,Power Cable,Control Building Fire Fighting Control Panel JB,
FGS-09,ELECTRICAL,ECC-CR-FECP-01/2,Power Cable,Control Building Fire Fighting Control Panel JB,
FGS-09,ELECTRICAL,ECC-CR-FECP-01/3,Power Cable,Control Building Fire Fighting Control Panel JB,
FGS-09,ELECTRICAL,ECC-CR-FECP-01/4,Power Cable,Control Building Fire Fighting Control Panel JB,
